Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
205,1,1580,1,1.77,118327,1,0,117961,169009,1,0,1,1,117973,1.0,1652,118507,117887,1,179731,1,1,1,1,1
206,1,15063,2,3.54,118446,1,0,117961,180629,1,0,2,4,118319,3.05718241819,50806,119961,118205,1,118318,1,1,1,1,1
207,1,79091,1,1.77,118413,1,0,117961,117906,1,1,1,1,118322,-0.841845254909,88570,120370,290919,1,118321,1,1,1,1,1
208,1,42030,3,7.08,118463,1,0,118315,267226,1,7,1,15,118468,-1.27283751402,95845,122636,118467,1,118465,1,1,1,3,1
209,1,14851,1,3.54,117962,1,0,117961,130085,1,4,1,1,119951,1.0,53338,122215,290919,1,119949,1,2,1,2,1
210,1,25992,1,1.77,121013,1,0,120864,225335,1,0,1,1,124137,-0.357076433983,4965,124133,124136,1,124134,1,1,1,10,1
211,1,38390,1,1.77,119666,1,0,119665,117897,1,0,2,1,117898,3.96255400524,52423,117895,117887,1,117896,1,1,1,2,1
212,1,74301,1,10.62,117911,1,0,117910,125937,1,0,1,1,118570,2.0608508416,61247,117920,19721,1,118568,1,1,1,1,1
213,1,27296,1,1.77,118343,1,0,117961,120065,1,0,1,1,118705,-3.71198080485,57758,149210,118704,1,118702,1,1,1,1,1
214,1,20291,1,1.77,118124,1,0,117926,167069,1,0,1,1,117973,0.436482370394,51095,119569,117887,1,179731,1,1,2,4,1
215,1,33339,1,3.54,119091,1,0,119062,117906,1,0,1,1,118322,-2.82299515784,133801,118535,290919,1,118321,1,1,1,2,1
216,1,23510,1,3.54,117962,1,0,117961,122270,1,0,1,1,144355,4.0470078923,19718,119223,118504,1,144353,1,1,1,3,1
217,1,45814,1,1.77,118327,1,0,117961,158043,1,0,1,2,118399,-1.7185864545,21869,118507,118398,2,118396,1,1,1,1,1
218,1,278392,1,1.77,118300,1,0,117961,154949,1,2,1,5,119851,2.03921144477,3085,125821,118638,1,119849,1,1,1,26,1
219,1,77048,1,1.77,117923,1,0,117922,198880,1,0,1,1,118570,0.959000409261,46571,117920,19721,1,118568,2,1,1,10,1
220,1,78721,1,1.77,120865,1,0,120864,310476,1,12,1,9,118639,-2.19547728116,2680,120694,118638,1,118636,1,1,1,1,1
221,0,94135,1,3.54,118413,1,0,117961,117906,1,0,1,11,118322,0.212195322264,51761,120370,290919,1,118321,1,1,2,3,1
222,1,3718,1,1.77,118300,1,0,117961,123107,1,0,1,1,120519,-3.54629620615,994,120312,120518,1,120516,1,1,1,9,1
223,0,75215,1,1.77,118257,1,0,118256,280788,1,14,1,1,126685,-1.3372456014,46634,117945,292795,1,126684,1,1,1,1,1
224,1,74477,1,1.77,118225,1,0,117961,132654,1,0,1,1,119929,-0.830342822611,4528,120054,118331,1,119928,1,1,1,5,1
225,1,15715,1,3.54,118178,2,0,118555,119263,1,2,1,107,117948,1.0,84962,119262,292795,1,117946,1,1,1,2,1
226,1,34317,1,1.77,118102,1,0,117890,288641,1,0,1,1,118570,1.0,16599,117878,19721,1,118568,1,1,1,4,1
227,1,20363,1,28.32,118300,1,0,117961,222039,1,0,1,1,120346,1.0,4928,118421,118424,1,120344,1,2,1,1,1
228,1,32641,1,7.08,119281,1,0,119280,280788,1,0,1,1,119082,3.80424451069,20219,117945,292795,1,280788,1,1,1,2,1
229,1,72023,1,14.16,118052,1,0,117961,127457,1,5,1,1,119589,1.56418364848,15889,120417,118704,1,119587,1,1,1,1,1
230,1,31440,1,5.31,118300,1,0,117961,311622,1,0,1,1,118332,0.8547349336,5504,131274,118331,1,307024,1,1,1,1,1
231,1,14569,1,1.77,118220,1,0,118219,136473,1,0,1,1,118570,1.0,20496,117912,19721,1,118568,1,1,1,10,1
232,0,33641,1,40.71,117877,1,0,117876,179860,1,1,2,1,118570,-1.00959788419,53242,117878,19721,1,118568,1,1,1,1,1
233,1,16833,1,1.77,118413,1,0,117961,117906,1,0,1,1,117908,2.02129985648,217,120370,290919,1,117905,1,1,1,1,1
234,1,6672,1,1.77,118413,1,0,117961,117906,1,0,1,63,118786,4.89101327048,50976,119968,290919,1,118784,1,1,1,1,1
235,1,74507,1,1.77,118026,1,0,91261,118260,1,3,1,17,118261,-0.862829636011,17561,118202,290919,1,118259,1,2,1,3,1
236,1,3852,1,3.54,118386,1,0,117961,254718,1,3,1,1,118486,1.0,17592,121961,117887,1,118368,1,1,1,4,1
237,1,45142,1,1.77,118052,1,0,117961,141493,1,0,1,1,122069,3.86013314974,5313,120356,118424,1,122067,1,1,1,94,1
238,1,74286,1,1.77,117981,1,0,117980,167397,1,0,1,5,119325,1.40513274033,57819,118810,19793,1,119323,1,2,1,1,1
239,1,17307,1,24.78,118446,1,0,117961,117906,1,0,1,1,118322,0.759045361891,17550,118684,290919,1,118321,1,1,1,227,1
240,1,6448,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,-1.15551492362,4004,118856,290919,1,118321,1,1,1,1,1
241,1,16190,1,3.54,118225,1,0,117961,117906,1,1,1,1,117908,4.84062338651,13812,118320,290919,1,117905,1,2,1,23,1
242,1,971,1,8.85,119135,1,0,119134,118302,1,0,1,2,118296,-1.49002399551,4038,118911,118295,1,118293,1,1,1,1,1
243,1,914,1,1.77,118300,1,0,117961,130134,1,0,1,3,118749,-1.82037908768,770,119181,118453,1,118747,1,1,1,1,1
244,1,29944,1,7.08,118343,1,0,117961,117906,1,0,1,2,118322,-0.52465036279,6997,149210,290919,1,118321,1,1,1,1,1
245,1,43602,1,1.77,117954,1,0,5110,135104,1,2,1,1,125753,1.0,7459,122672,118870,1,125751,1,1,1,4,1
246,1,33153,1,1.77,117969,1,0,117961,259130,2,0,1,2,125689,1.0,6843,6725,6725,1,125687,1,1,1,2,1
247,1,14569,1,3.54,117994,1,0,117993,117913,1,46,1,1,117898,0.217900664514,27644,117895,117887,1,117896,1,1,1,13,1
248,1,75833,1,1.77,118225,1,0,117961,257510,1,1,1,2,122862,0.461452521805,51073,120050,3130,1,122860,1,1,1,2,1
249,1,33128,1,3.54,118343,1,0,117961,132715,2,0,1,1,118279,0.666326518779,7002,123125,290919,1,118278,1,1,1,1,1
250,1,38719,1,1.77,118350,1,0,118349,305581,1,0,1,2,122954,3.53263837036,17918,118810,19793,1,122952,1,1,1,1,1
251,1,930,1,1.77,118300,1,0,117961,157234,1,0,1,1,124421,1.0,6252,120312,118424,1,124419,1,1,1,3,1
252,1,74015,1,8.85,118052,1,0,117961,240983,1,3,1,2,118322,1.09991131047,8715,119986,290919,1,118321,1,1,1,5,1
253,1,75657,1,5.31,117962,1,0,117961,123503,1,0,1,1,118454,0.277454368076,1311,118910,118453,1,118451,1,1,1,3,1
254,1,25230,1,1.77,117903,1,0,117902,120991,1,0,1,1,118865,1.0,1276,118507,118398,1,118863,1,1,1,1,1
255,1,75077,1,1.77,118386,1,0,117961,126747,1,0,1,236,118639,1.0,41786,129128,118638,1,118636,1,1,1,7,1
256,1,80552,1,1.77,118343,1,0,117961,117906,1,0,1,4,118322,1.14899410371,3788,120722,290919,1,118321,1,1,1,1,2
257,1,15006,1,1.77,118300,1,0,117961,130134,1,0,1,2,118454,1.94103379128,770,120722,118453,1,118451,1,1,1,1,1
258,1,80138,1,3.54,117903,1,0,117902,117906,1,0,1,1,117908,-0.650826848206,46476,120171,290919,1,117905,1,1,1,1,1
259,1,4674,1,1.77,118327,1,0,117961,117906,1,2,1,1,118322,1.0,2641,118391,290919,1,118321,1,1,1,3,1
260,1,25992,1,1.77,118300,1,0,117961,124195,1,1,1,2,124196,1.0,3077,120312,118363,1,124194,1,1,1,19,1
261,1,43875,1,14.16,118080,1,0,118079,118177,1,0,1,2,117888,-1.03893197005,50571,117878,117887,1,117885,1,1,1,7,1
262,1,20298,1,251.34,117919,1,0,117918,121445,1,0,1,1,117880,1.0,48101,117941,19721,1,117879,2,1,1,1,1
263,1,37382,1,5.31,118052,1,1,117961,118448,1,3,1,1,118322,4.03365836764,4434,120671,290919,1,118321,2,1,1,5,1
264,1,78532,1,5.31,118327,1,0,117961,117906,1,0,1,1,118322,0.279291566774,32457,118320,290919,1,118321,1,1,1,1,2
265,0,25273,1,1.77,118343,1,0,117961,279443,1,1,1,1,118779,-0.125628420873,6273,118437,308574,1,118777,1,1,1,1,1
266,1,80911,1,1.77,118888,1,0,118887,301534,1,2,1,2,118730,1.29726583379,49388,118631,118295,1,118728,2,1,1,3,1
267,1,103514,1,3.54,118300,1,0,117961,117906,1,3,1,1,117908,-1.23349353574,6982,118783,290919,1,117905,1,1,1,107,1
268,1,19480,1,1.77,118107,1,1,118106,117913,1,0,1,2,117888,-0.351183380795,11523,117884,117887,1,117885,1,1,1,2,1
269,1,16825,1,1.77,118551,1,0,118550,300603,1,0,1,5,121374,-1.63810489018,1958,118378,119184,2,121372,1,1,1,1,1
270,1,42092,1,1.77,118343,1,0,117961,294485,1,0,2,1,118332,1.16384951562,4821,119598,118331,1,307024,1,1,1,5,1
271,1,78590,1,3.54,117894,1,0,117893,117913,1,1,1,1,117888,-0.495678903197,50550,117895,117887,1,117885,1,1,1,18,1
272,1,19997,2,1.77,118225,1,0,117961,133307,1,0,1,1,133308,2.92867726034,6137,120551,118205,1,133306,1,2,1,2,1
273,1,39324,1,1.77,118386,1,0,117961,117906,1,0,1,27,117908,1.0,7660,120361,290919,1,117905,1,1,1,4,1
274,1,36462,1,5.31,118574,1,0,118573,123460,1,1,1,1,118997,-0.300824543769,7684,118623,292795,1,118995,1,1,1,1,1
275,1,1019,1,3.54,118386,1,0,117961,147416,1,3,1,1,119964,4.46401809774,8026,123656,118205,1,119962,1,1,1,7,1
276,1,18417,1,5.31,118300,1,0,117961,311622,1,0,1,1,118332,1.92256387009,5106,118597,118331,1,307024,1,1,1,885,1
277,1,35468,1,1.77,118343,1,0,117961,132715,1,0,1,1,118261,1.3401186597,3966,122012,290919,2,118259,2,1,1,1,1
278,1,81449,1,1.77,119597,1,0,119596,118294,1,0,1,4,118296,1.0,5294,118979,118295,1,118293,1,1,1,1,1
279,1,4674,1,7.08,118300,1,0,117961,118406,1,0,1,1,118322,1.0,23339,118783,290919,1,118321,1,1,1,1,1
280,1,75051,1,1.77,118386,1,0,117961,200947,1,0,1,1,118454,-2.33981459219,18213,118692,118453,1,118451,1,1,1,5,1
281,1,3852,1,1.77,118413,1,1,117961,136365,1,0,1,1,120692,-3.84208651497,866,120526,290919,1,120690,1,1,1,39,1
282,1,25964,1,7.08,118343,1,0,117961,311441,1,0,1,3,120649,2.66257069934,13782,118395,118398,1,120647,1,1,1,3,1
283,1,15713,1,3.54,118574,1,0,118573,164591,1,34,1,2,117948,0.101576059716,46617,117945,292795,1,117946,1,1,1,26,1
284,1,-1,1,1.77,118413,1,0,117961,117906,1,0,1,1,117908,2.12349381133,51138,119968,290919,1,117905,1,1,1,1,1
285,1,51368,1,1.77,118413,2,0,117961,117906,1,2,1,1,117908,-0.136313028449,5369,122007,290919,1,117905,1,2,1,8,1
286,1,860,1,1.77,118343,2,0,117961,120316,1,4,1,1,118687,3.90775814442,7079,118514,308574,1,118685,1,1,1,2,1
287,1,117381,1,5.31,118225,1,0,117961,127922,1,0,1,2,120692,1.0,9237,120551,290919,1,120690,1,1,2,9,1
288,1,15910,1,3.54,118327,1,0,117961,118785,1,0,2,1,118786,-1.85538784658,7133,118320,290919,1,118784,1,1,1,225,2
289,1,17307,1,5.31,118225,1,0,117961,279443,1,0,1,2,118209,-2.0164201058,13441,119781,270488,1,118207,1,1,1,1,1
290,1,1019,1,3.54,118026,1,0,91261,117906,1,0,1,4,117908,-4.81546762796,74828,119954,290919,1,117905,1,1,1,2652,1
291,1,25731,1,3.54,118300,1,0,117961,118406,1,0,1,1,118322,1.25792880665,6982,118783,290919,2,118321,1,1,1,1,1
292,1,27291,1,1.77,118052,1,0,117961,121386,1,1,1,9,133719,1.0,17618,126137,124136,1,133718,1,1,1,1,1
293,1,34816,1,5.31,118178,1,0,117887,117906,1,0,1,1,118322,1.0,8008,118320,290919,1,118321,1,1,1,1,1
294,1,94748,1,1.77,118446,1,0,117961,306404,1,2,1,1,118332,3.43195276493,6046,120317,118331,1,307024,1,1,1,1,1
295,1,5172,1,1.77,118343,1,0,117961,133686,2,0,1,1,119435,1.58906165951,4301,118660,118424,1,119433,1,1,1,3,1
296,1,36423,1,3.54,118107,1,0,118106,122853,1,0,1,1,118570,-1.45251476424,27897,117884,19721,1,118568,1,1,1,1,1
297,1,80778,1,1.77,118327,1,0,117961,117906,1,5,1,1,118322,2.53546150731,3225,118929,290919,1,118321,1,1,1,4,1
298,1,80998,1,1.77,118300,1,0,117961,132719,1,0,1,2,118332,1.0,17598,118631,118331,1,307024,1,1,1,5,1
299,1,42014,1,3.54,118300,1,0,117961,117906,1,1,1,35,117908,-0.433048384614,771,118437,290919,1,117905,1,1,1,2,1
300,1,6976,1,1.77,118225,1,0,117961,117906,1,26,1,23,118786,2.2261805586,795,120551,290919,1,118784,1,1,1,1,1
301,1,75442,1,1.77,118300,1,0,117961,150810,1,2,1,21,119929,0.738273616111,5063,121108,118331,1,119928,1,1,1,5,1
302,1,79167,1,1.77,118603,1,0,118602,117913,1,0,1,230,117888,1.0,6618,118008,117887,1,117885,1,1,1,1,1
303,1,36428,1,12.39,118386,1,0,117961,244844,1,1,1,1,119851,0.35498948933,5028,118896,118638,1,119849,1,1,1,1,1
304,0,13877,1,1.77,119216,1,0,117978,121445,2,1,1,1,117880,0.0927620842504,19885,117912,19721,1,117879,1,1,1,3391,1
305,0,42084,1,1.77,118052,1,0,117961,117906,1,1,1,3,118322,1.94667726111,15746,119742,290919,1,118321,1,1,1,173,1
306,1,45609,1,1.77,118007,1,0,118006,117897,1,5,1,1,117880,4.0233764491,25760,118008,19721,1,117879,1,1,1,1,1
307,1,16511,1,1.77,118343,1,0,117961,117906,1,2,1,1,118322,1.0,2541,118856,290919,1,118321,1,1,1,1,1
308,1,5172,1,3.54,118888,1,0,118887,173879,1,0,1,1,118914,0.0568337155941,52426,142493,118424,1,118912,1,1,1,19,1
309,1,86307,1,1.77,118327,1,0,117961,118260,1,1,2,1,118261,1.0,3225,118929,290919,1,118259,1,1,1,21,1
310,1,18071,1,1.77,119256,1,0,117961,119235,1,0,3,1,118997,0.91653834797,46472,120943,292795,1,118995,1,1,1,1,1
311,1,20221,1,3.54,118257,1,0,118256,280788,1,0,1,2,126685,-3.28542928488,46634,117945,292795,1,126684,1,1,1,2,1
312,1,74549,1,5.31,118225,1,0,117961,121873,1,0,1,1,118786,-0.509498857678,16757,122273,290919,1,118784,1,1,1,3,1
313,1,6103,1,3.54,118343,1,0,117961,255097,1,0,1,1,120008,1.94651267786,6116,120666,118424,1,120006,1,1,1,5,1
314,1,86315,1,1.77,118343,1,0,117961,132715,1,0,1,2,118279,1.06919262857,7002,123125,290919,1,118278,1,1,1,61,1
315,1,4672,1,3.54,118386,1,0,117961,126485,1,1,1,1,121596,1.0,14798,118746,4673,1,121594,1,1,1,1,1
316,1,80745,1,1.77,118327,1,0,117961,118959,1,1,1,1,120774,-0.1736089879,2062,119830,118960,1,120773,1,1,1,1,1
317,1,33110,1,5.31,118225,1,0,117961,117906,1,491,1,5,118786,1.0,795,120551,290919,1,118784,2,1,1,1,1
318,1,114444,1,1.77,117962,1,0,117961,279443,1,0,1,1,118539,-0.377746863611,54684,118910,308574,1,118536,1,1,1,3,1
319,0,39392,1,7.08,118052,1,0,117961,206347,1,0,1,57,120315,0.0,15894,120304,118424,1,120313,1,1,1,1,1
320,1,18071,1,1.77,118225,1,0,117961,123046,1,2,1,1,123047,1.61617774049,7344,120663,120518,1,123045,1,1,1,1,1
321,1,28816,1,23.01,118300,1,0,117961,153273,1,0,1,1,118644,-2.50923313534,718,119181,118643,1,118641,1,1,1,8,1
322,1,40310,1,1.77,117969,1,0,117961,248267,1,0,1,6,122292,1.02365267964,6726,6725,6725,1,122290,1,1,1,3,1
323,1,5111,1,1.77,118213,1,0,118212,290535,1,0,1,2,119851,-0.74430081027,4757,118458,118638,1,119849,2,2,1,6,1
324,1,20298,1,1.77,117940,1,0,117929,163031,1,6,1,2,118570,1.64536409464,46788,117920,19721,1,118568,1,1,1,26,1
325,1,33240,1,1.77,118052,1,0,117961,117906,1,0,1,1,118322,-0.162597226249,1350,122938,290919,1,118321,1,1,1,5,1
326,1,17848,1,10.62,117969,1,0,117961,249859,1,0,1,4,117987,-4.99995809166,29575,120574,19793,1,117985,1,1,1,9,1
327,1,35042,1,1.77,117962,1,0,117961,117906,1,0,1,2,117908,1.0,4698,118352,290919,1,117905,1,1,1,1,1
328,1,38123,1,1.77,117940,1,0,117929,117913,1,1,1,4,117888,0.278406369622,19858,117941,117887,1,117885,1,1,1,83,1
329,1,73546,1,3.54,118300,1,0,117961,219829,1,0,1,1,119929,2.33278795184,17598,118631,118331,1,119928,1,2,1,1,1
330,1,81526,3,5.31,118300,1,0,117961,255249,1,0,1,4,118794,2.02937858969,3120,120312,118424,1,118792,1,1,1,2,1
331,1,33110,1,1.77,118213,1,0,118212,240983,1,4,1,4,118322,1.0,154585,120551,290919,1,118321,1,1,1,2,1
332,1,2234,1,7.08,118413,1,0,117961,215946,1,0,1,1,117973,2.28153271738,2229,118450,117887,1,179731,1,1,1,1,1
333,1,4674,1,14.16,118343,1,0,117961,117906,1,1,1,1,117908,-0.155349124074,4413,118821,290919,1,117905,1,1,1,1,1
334,1,80974,1,1.77,117969,1,0,117961,129715,1,0,1,16,120649,1.0,21866,118816,118398,1,120647,1,1,1,1,1
335,1,75077,1,1.77,118052,1,0,117961,168365,1,3,1,1,118319,-2.12028878576,50716,118881,118205,1,118318,1,1,1,1,1
336,1,77202,1,1.77,119256,1,0,117961,126684,1,4,1,1,126685,-0.456599882105,16842,120943,292795,1,126684,1,1,1,1,2
337,1,7542,1,1.77,118300,1,0,117961,118448,1,0,1,1,118322,0.0294823719415,16974,119181,290919,1,118321,1,1,1,1,1
338,1,74282,1,1.77,118327,1,0,117961,118785,1,0,1,1,118786,1.0,34608,118320,290919,1,118784,1,1,1,1,1
339,1,3129,1,1.77,118225,1,0,117961,279443,1,1,1,1,118779,1.0,4571,119924,308574,1,118777,1,1,1,23,1
340,1,17307,1,1.77,118300,1,0,117961,129545,1,0,1,1,118525,-1.87969038611,5043,118458,118331,1,118523,1,1,1,16,1
341,1,15368,1,1.77,118291,1,0,118290,267006,1,0,1,1,120346,0.528791912105,2765,118301,118424,1,120344,1,1,1,10,1
342,1,18228,1,1.77,118413,1,0,117961,117906,1,1,1,1,118322,1.0,190,121639,290919,1,118321,1,1,1,7,1
343,1,79091,1,1.77,118225,1,0,117961,117906,1,0,2,1,118322,1.2364937641,17713,122273,290919,1,118321,1,1,1,3,1
344,1,80216,1,1.77,118446,1,0,117961,127527,1,0,1,3,118364,-0.728937277171,15964,118684,118363,1,118361,1,1,1,1,1
345,1,36049,1,1.77,118026,1,0,91261,117906,1,4,1,1,118322,-2.35864748038,70066,118867,290919,1,118321,1,1,1,2,1
346,1,4674,1,76.11,118225,1,0,117961,141500,1,0,1,1,118454,1.0,17835,118403,118453,1,118451,1,1,1,33,1
347,1,14353,1,56.64,118164,1,0,118163,117879,1,2,1,52,117880,1.49006008354,93163,117878,19721,1,117879,1,1,1,3,1
348,1,236,1,122.13,118225,1,0,117961,117906,1,0,1,2,118322,-1.33784395034,4588,118403,290919,1,118321,1,1,1,1,1
349,1,20363,1,118.59,118291,1,0,118290,243787,1,2,1,25,118425,0.623126298507,4931,120026,118424,1,118422,1,1,1,19,1
350,1,23920,1,3.54,118574,1,0,118573,139383,1,1,1,2,118046,1.0,15503,118042,270488,1,118043,1,1,1,17,1
351,1,38709,1,1.77,118085,1,0,118084,117913,1,1,1,1,117888,-2.25713081081,23608,117912,117887,1,117885,1,1,1,1,1
352,1,75077,1,1.77,118386,1,0,117961,155654,1,0,1,1,118261,1.0,7971,119954,290919,1,118259,1,1,1,25,1
353,1,74241,1,1.77,118225,1,0,117961,240983,1,0,1,2,117908,-0.23298292938,7398,118616,290919,1,117905,1,1,3,1,1
354,1,41757,1,1.77,118316,1,0,118315,117906,1,1,1,1,118322,1.0,2948,225010,290919,1,118321,1,1,1,109,1
355,1,41568,1,1.77,118052,1,0,117961,220778,1,0,1,1,120359,0.893015169722,52735,120356,118424,1,120357,1,1,1,1,1
356,1,34058,1,1.77,118300,1,0,117961,132558,1,0,1,7,118779,-0.880558705002,7615,120059,308574,1,118777,1,1,1,23,1
357,1,41459,1,3.54,118182,1,0,118181,117886,1,32,1,1,117888,-3.18048734684,17547,117920,117887,1,117885,1,1,1,500,1
358,1,32269,1,1.77,118225,1,0,117961,240983,2,0,1,2,118786,3.95150710747,1508,120663,290919,1,118784,1,1,1,2,1
359,1,77294,1,1.77,118327,1,0,117961,194078,1,0,1,4,122033,4.41985543641,23345,123757,122032,1,122030,1,1,1,1,1
360,1,34870,1,1.77,118463,1,0,118315,126058,1,0,1,1,118468,1.0,95845,122636,118467,1,118465,1,1,1,1,1
361,1,18687,1,5.31,118102,1,0,117890,117879,1,1,1,1,117880,1.0,20439,117878,19721,1,117879,1,1,1,1,1
362,1,15018,1,1.77,119091,1,0,119062,117906,1,1,1,1,117908,-4.56203405127,117445,118535,290919,1,117905,1,1,1,1,1
363,1,20285,1,14.16,31010,1,0,118185,147516,1,1,1,2,118570,1.26846232551,1999,117920,19721,1,118568,1,1,1,2,1
364,1,40902,1,38.94,118327,1,0,117961,118785,1,0,1,3,118786,0.167374263854,34608,118320,290919,1,118784,1,1,1,1,1
365,0,41942,1,1.77,118386,3,0,117961,117906,1,6,1,1,118322,1.42370840498,3872,118522,290919,1,118321,1,1,1,1,1
366,1,42030,1,1.77,118463,1,0,118315,252973,1,0,1,2,118749,0.909434724609,71388,118522,118453,1,118747,1,2,1,1,1
367,1,8707,1,3.54,118150,1,0,117916,123808,1,4,1,1,117973,1.73194964614,90027,118599,117887,1,179731,1,6,1,4,1
368,1,19944,1,1.77,118225,1,0,117961,117906,1,0,1,2,117908,-0.944111027337,6201,120663,290919,1,117905,1,1,1,2,4
369,1,45789,1,12.39,117903,1,0,117902,152438,1,1,1,2,120992,-0.644214464734,20376,120171,118398,1,120990,2,1,1,2,1
370,1,20363,1,14.16,118052,1,0,117961,310589,1,1,1,1,118639,-0.135708017893,5701,118821,118638,1,118636,1,1,1,1,1
371,1,31859,1,1.77,118587,1,1,118216,120978,1,0,1,1,119325,-1.61004937524,56579,118810,19793,1,119323,1,1,1,23,1
372,1,75900,1,1.77,118343,1,0,117961,133686,1,1,1,1,120499,1.0,5030,120126,118424,1,120497,1,1,1,1,1
373,1,4674,1,1.77,117962,1,0,117961,117906,1,0,1,1,118322,2.19060612606,851,122215,290919,1,118321,1,1,1,1,1
374,1,80706,1,1.77,118343,1,0,117961,117906,1,1,1,1,118322,1.0,6997,119945,290919,1,118321,1,1,1,9,1
375,1,39261,5,1.77,118386,2,0,117961,117906,1,2,1,2,118322,-1.89762176852,7084,121961,290919,1,118321,1,1,1,1,1
376,1,14353,1,1.77,118085,1,0,118084,117886,1,0,1,1,117880,-2.19829042201,19932,117941,19721,1,117879,1,1,1,4,1
377,1,39629,1,1.77,118343,1,0,117961,117906,1,0,1,4,118786,-0.361159742465,6257,120722,290919,1,118784,1,1,1,12,1
378,1,4674,1,19.47,118343,3,0,117961,117906,1,5,1,3,117908,-1.02244471019,5244,119598,290919,1,117905,1,1,1,52,1
379,1,25992,1,8.85,118225,1,1,117961,117906,1,0,1,1,118322,1.48745583334,4659,120663,290919,1,118321,1,1,1,1,1
380,1,45903,1,1.77,118007,1,0,118006,117897,1,0,1,1,117880,1.03616475315,95215,118008,19721,1,117879,1,2,1,67,1
381,1,5172,1,1.77,119091,1,0,119062,300136,1,0,1,1,118475,1.0,55119,123125,118474,1,134095,1,1,1,1,1
382,1,39331,1,1.77,118386,1,0,117961,117906,1,0,1,5,118322,-3.21753791729,7069,123844,290919,1,118321,1,1,1,499,1
383,1,42084,2,1.77,118170,1,0,118169,125711,1,0,1,1,117948,1.0,20543,118556,292795,1,117946,1,1,1,3,1
384,1,32269,1,1.77,118300,1,0,117961,219829,1,2,1,3,119929,1.0,17598,118631,118331,2,119928,1,1,1,6,1
385,1,4604,1,1.77,118300,1,0,117961,117906,1,0,1,1,118786,-0.835111624754,7647,119181,290919,1,118784,1,1,1,5,1
386,1,41295,1,1.77,118343,1,0,117961,117906,1,0,1,2,117908,1.92510258387,4638,119987,290919,1,117905,1,1,1,16,1
387,1,27722,1,3.54,118413,1,0,117961,117906,1,0,1,1,118786,-1.54574391272,33,119968,290919,1,118784,1,1,1,6,1
388,1,40437,1,1.77,118052,1,0,117961,240983,1,0,1,3,118322,-0.678888996227,50736,118821,290919,1,118321,1,1,1,3,1
389,1,25278,1,1.77,118300,1,0,117961,239205,1,0,1,2,118425,-0.459684251644,4031,120026,118424,1,118422,1,1,1,1,1
390,1,45323,1,7.08,118026,1,0,91261,118260,1,1,1,34,118261,1.72828192035,17561,118202,290919,1,118259,1,1,1,1,1
391,1,916,1,3.54,118300,1,0,117961,166593,1,0,1,1,166594,-1.53963550776,21033,123749,118638,1,166592,1,1,1,6,1
392,1,36634,1,1.77,119091,1,0,119062,271334,1,1,1,2,118749,-0.51570114261,4311,118514,118453,1,118747,1,1,1,2,1
393,1,80219,1,1.77,118343,1,0,117961,117906,1,1,1,1,118322,1.72153116888,1840,118514,290919,1,118321,1,1,1,4,1
394,1,4674,1,3.54,118386,1,0,117961,117906,1,10,1,1,117908,-1.94682921872,4478,121668,290919,1,117905,1,1,1,12,1
395,1,18896,1,1.77,117979,1,0,117978,287691,1,0,1,3,117973,1.17675894348,20972,119386,117887,3,179731,1,1,1,17,1
396,1,38851,1,14.16,119597,1,0,119596,311441,1,0,1,1,120649,-3.44121929236,120822,120823,118398,1,120647,1,1,1,1433,1
397,1,4674,1,7.08,117962,1,0,117961,118368,1,0,1,1,118486,0.853054465454,2014,117904,117887,1,118368,1,1,1,2,1
398,1,23989,1,1.77,118327,1,0,117961,118054,1,0,1,9,118055,1.0,46118,120171,117887,2,118054,1,1,1,4,1
399,1,42992,1,21.24,117962,1,0,117961,127525,1,0,1,5,118961,-0.918978425892,2014,117904,118960,1,118958,5,1,2,1,1
400,1,73814,1,1.77,118300,1,0,117961,118054,1,0,1,2,118055,1.35273306298,4945,118360,117887,1,118054,1,1,1,2,1
401,1,15364,1,1.77,118386,1,0,117961,152307,1,0,1,4,118454,1.0,7389,118746,118453,1,118451,1,1,1,1,1
402,1,28148,1,5.31,118463,1,0,118315,134929,1,0,1,3,118786,1.49630851921,28253,123089,290919,1,118784,1,1,1,4,1
403,1,14724,1,3.54,118225,1,0,117961,306399,1,0,1,1,118644,-2.07936399585,3053,120663,118643,1,118641,1,1,1,3542,1
404,1,26797,1,1.77,118386,2,0,117961,168365,1,0,1,1,119964,1.151735124,8168,119954,118205,1,119962,1,1,1,1,1
405,1,4673,1,1.77,118327,2,0,117961,117906,1,0,2,1,118322,-0.333532000552,1505,4674,290919,2,118321,1,1,1,3,1
406,1,16190,2,1.77,118327,1,0,117961,118448,3,0,1,5,118322,1.37021809206,7133,118320,290919,1,118321,1,1,1,1,1
407,1,74864,1,8.85,118300,1,0,117961,117906,1,2,1,5,118322,2.13937262912,19839,123201,290919,1,118321,1,2,1,2,1
408,1,39938,1,1.77,118225,1,0,117961,120514,1,0,1,1,118055,1.0,58799,119781,117887,1,118054,1,1,1,5,1
409,1,79942,1,1.77,117962,1,0,117961,123107,1,8,1,1,123047,0.432471642946,2299,119223,120518,1,123045,1,1,1,213,1
